id,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
28945,Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Economy,10.58,3,9945
28946,Air_India,AI-665,Delhi,Early_Morning,one,Night,Hyderabad,Economy,13.58,3,9840
28947,Air_India,AI-887,Delhi,Early_Morning,one,Night,Hyderabad,Economy,14.58,3,9840
28948,Air_India,AI-624,Delhi,Evening,one,Night,Hyderabad,Economy,26.58,3,9840
28949,Air_India,AI-441,Delhi,Evening,one,Night,Hyderabad,Economy,27.75,3,9840
28950,Vistara,UK-985,Delhi,Evening,one,Night,Hyderabad,Economy,25.08,3,10260
28951,Vistara,UK-977,Delhi,Evening,one,Night,Hyderabad,Economy,25.92,3,10260
28952,Indigo,6E-2843,Delhi,Afternoon,one,Night,Hyderabad,Economy,5.58,3,10050
28953,Indigo,6E-397,Delhi,Afternoon,one,Night,Hyderabad,Economy,8.75,3,10050
28954,Vistara,UK-927,Delhi,Morning,one,Afternoon,Hyderabad,Economy,26.75,3,10575
28955,Vistara,UK-963,Delhi,Morning,one,Afternoon,Hyderabad,Economy,27.42,3,10575
28956,GO_FIRST,G8-422,Delhi,Evening,zero,Night,Hyderabad,Economy,2.25,3,10312
28957,Vistara,UK-995,Delhi,Morning,one,Afternoon,Hyderabad,Economy,25.92,3,10680
28958,Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Economy,9.25,3,10890
28959,Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Economy,16.42,3,10995
28960,Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Economy,17.25,3,10995
28961,Air_India,AI-493,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,9.5,3,10828
28962,Air_India,AI-467,Delhi,Evening,one,Night,Hyderabad,Economy,27.08,3,10828
28963,Air_India,AI-467,Delhi,Evening,one,Evening,Hyderabad,Economy,25.5,3,11091
28964,Vistara,UK-945,Delhi,Morning,one,Afternoon,Hyderabad,Economy,24.58,3,11625
28965,Air_India,AI-504,Delhi,Night,one,Morning,Hyderabad,Economy,11.58,3,11310
28966,Air_India,AI-803,Delhi,Early_Morning,one,Evening,Hyderabad,Economy,12.83,3,11310
28967,Air_India,AI-803,Delhi,Early_Morning,one,Night,Hyderabad,Economy,14.08,3,11310
28968,Air_India,AI-504,Delhi,Night,one,Evening,Hyderabad,Economy,21.75,3,11310
28969,Air_India,AI-504,Delhi,Night,one,Night,Hyderabad,Economy,23.0,3,11310
28970,Air_India,AI-803,Delhi,Early_Morning,one,Morning,Hyderabad,Economy,26.67,3,11310
28971,Indigo,6E-2102,Delhi,Early_Morning,one,Evening,Hyderabad,Economy,10.25,3,11625
28972,Air_India,AI-540,Delhi,Night,one,Morning,Hyderabad,Economy,13.25,3,12098
28973,Air_India,AI-537,Delhi,Evening,one,Morning,Hyderabad,Economy,17.67,3,12098
28974,Air_India,AI-439,Delhi,Early_Morning,one,Morning,Hyderabad,Economy,27.83,3,12098
28975,Indigo,6E-358,Delhi,Morning,one,Evening,Hyderabad,Economy,7.75,3,12150
28976,Air_India,AI-483,Delhi,Evening,one,Evening,Hyderabad,Economy,25.08,3,12425
28977,AirAsia,I5-775,Delhi,Afternoon,one,Evening,Hyderabad,Economy,6.92,3,12780
28978,AirAsia,I5-747,Delhi,Evening,one,Morning,Hyderabad,Economy,13.75,3,12780
28979,Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Economy,5.42,3,13410
28980,AirAsia,I5-550,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,13.92,3,13257
28981,Indigo,6E-6187,Delhi,Afternoon,one,Night,Hyderabad,Economy,8.08,3,13358
28982,Vistara,UK-955,Delhi,Evening,one,Night,Hyderabad,Economy,27.17,3,14355
28983,AirAsia,I5-798,Delhi,Afternoon,one,Evening,Hyderabad,Economy,6.58,3,14040
28984,AirAsia,I5-779,Delhi,Early_Morning,one,Evening,Hyderabad,Economy,13.92,3,14040
28985,Air_India,AI-764,Delhi,Evening,one,Night,Hyderabad,Economy,28.33,3,14040
28986,Air_India,AI-762,Delhi,Night,one,Night,Hyderabad,Economy,25.0,3,14460
28987,Indigo,6E-2338,Delhi,Afternoon,one,Evening,Hyderabad,Economy,6.92,3,14723
28988,Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Economy,18.5,3,15090
28989,Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Economy,6.58,3,16665
28990,SpiceJet,SG-8946,Delhi,Morning,one,Evening,Hyderabad,Economy,6.08,3,16612
28991,Air_India,AI-429,Delhi,Morning,one,Morning,Hyderabad,Economy,24.08,3,17243
28992,Air_India,AI-502,Delhi,Afternoon,one,Evening,Hyderabad,Economy,5.5,3,18765
28993,Air_India,AI-502,Delhi,Afternoon,one,Night,Hyderabad,Economy,6.75,3,18765
28994,Air_India,AI-807,Delhi,Evening,one,Morning,Hyderabad,Economy,15.5,3,18765
28995,Air_India,AI-807,Delhi,Evening,one,Evening,Hyderabad,Economy,25.67,3,18765
28996,Air_India,AI-807,Delhi,Evening,one,Night,Hyderabad,Economy,26.92,3,18765
28997,Vistara,UK-953,Delhi,Night,one,Night,Hyderabad,Economy,24.25,3,19605
28998,Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Economy,15.58,3,20340
28999,Air_India,AI-506,Delhi,Morning,one,Evening,Hyderabad,Economy,9.25,3,21915
29000,Air_India,AI-506,Delhi,Morning,one,Night,Hyderabad,Economy,10.5,3,21915
29001,Vistara,UK-705,Delhi,Early_Morning,two_or_more,Night,Hyderabad,Economy,14.42,3,26114
29002,SpiceJet,SG-6027,Delhi,Evening,zero,Night,Hyderabad,Economy,2.17,4,5955
29003,SpiceJet,SG-958,Delhi,Evening,zero,Night,Hyderabad,Economy,2.17,4,5955
29004,Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Economy,2.17,4,5955
29005,Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Economy,2.25,4,5955
29006,Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,Economy,2.33,4,5955
29007,GO_FIRST,G8-422,Delhi,Night,zero,Night,Hyderabad,Economy,2.25,4,5954
29008,Indigo,6E-2247,Delhi,Morning,zero,Afternoon,Hyderabad,Economy,2.08,4,5955
29009,Indigo,6E-2331,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.25,4,5955
29010,Indigo,6E-2005,Delhi,Morning,zero,Morning,Hyderabad,Economy,2.25,4,5955
29011,Indigo,6E-967,Delhi,Evening,zero,Evening,Hyderabad,Economy,2.25,4,5955
29012,Indigo,6E-6205,Delhi,Afternoon,zero,Afternoon,Hyderabad,Economy,2.33,4,5955
29013,Air_India,AI-544,Delhi,Evening,zero,Evening,Hyderabad,Economy,2.08,4,5955
29014,Air_India,AI-542,Delhi,Morning,zero,Morning,Hyderabad,Economy,2.17,4,5955
29015,Air_India,AI-839,Delhi,Night,zero,Night,Hyderabad,Economy,2.17,4,5955
29016,Air_India,AI-560,Delhi,Morning,zero,Morning,Hyderabad,Economy,2.33,4,5955
29017,AirAsia,I5-1529,Delhi,Morning,one,Afternoon,Hyderabad,Economy,6.0,4,5953
29018,AirAsia,I5-740,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,7.58,4,5953
29019,AirAsia,I5-1529,Delhi,Morning,one,Evening,Hyderabad,Economy,8.17,4,5953
29020,AirAsia,I5-783,Delhi,Early_Morning,two_or_more,Afternoon,Hyderabad,Economy,8.42,4,5953
29021,AirAsia,I5-740,Delhi,Early_Morning,one,Evening,Hyderabad,Economy,9.75,4,5953
29022,AirAsia,I5-787,Delhi,Early_Morning,two_or_more,Afternoon,Hyderabad,Economy,9.83,4,5953
29023,AirAsia,I5-779,Delhi,Early_Morning,one,Evening,Hyderabad,Economy,13.92,4,5953
29024,AirAsia,I5-550,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,13.92,4,5953
29025,Indigo,6E-2147,Delhi,Night,zero,Night,Hyderabad,Economy,2.25,4,6165
29026,Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Economy,2.25,4,6690
29027,Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.17,4,7005
29028,Indigo,6E-2102,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,7.92,4,8732
29029,AirAsia,I5-798,Delhi,Afternoon,one,Evening,Hyderabad,Economy,6.58,4,8733
29030,AirAsia,I5-775,Delhi,Afternoon,one,Evening,Hyderabad,Economy,6.92,4,8733
29031,AirAsia,I5-798,Delhi,Afternoon,one,Night,Hyderabad,Economy,8.75,4,8733
29032,AirAsia,I5-775,Delhi,Afternoon,one,Night,Hyderabad,Economy,9.08,4,8733
29033,Indigo,6E-2338,Delhi,Afternoon,one,Evening,Hyderabad,Economy,6.92,4,8895
29034,Air_India,AI-459,Delhi,Early_Morning,one,Night,Hyderabad,Economy,14.83,4,9148
29035,Air_India,AI-469,Delhi,Early_Morning,one,Evening,Hyderabad,Economy,12.33,4,9170
29036,Indigo,6E-6187,Delhi,Afternoon,one,Night,Hyderabad,Economy,8.08,4,9210
29037,SpiceJet,SG-8946,Delhi,Morning,one,Evening,Hyderabad,Economy,6.08,4,9314
29038,Air_India,AI-459,Delhi,Early_Morning,one,Evening,Hyderabad,Economy,13.25,4,9411
29039,Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Economy,5.42,4,9840
29040,Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Economy,6.58,4,9840
29041,Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Economy,9.25,4,9840
29042,Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Economy,10.58,4,9840
29043,Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,12.0,4,9840
29044,Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,12.83,4,9840
29045,Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,14.08,4,9840
29046,Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,16.33,4,9840
29047,Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Economy,16.42,4,9840
29048,Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Economy,17.25,4,9840
29049,Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,17.5,4,9840
29050,Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Economy,18.5,4,9840
29051,Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,20.17,4,9840
29052,Vistara,UK-933,Delhi,Afternoon,one,Afternoon,Hyderabad,Economy,20.75,4,9840
29053,Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,21.5,4,9840
29054,Vistara,UK-951,Delhi,Afternoon,one,Afternoon,Hyderabad,Economy,21.92,4,9840
29055,Vistara,UK-945,Delhi,Morning,one,Afternoon,Hyderabad,Economy,24.58,4,9840
29056,Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Economy,11.17,4,9945
29057,Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Economy,11.42,4,9945
29058,Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Economy,15.58,4,9945
29059,Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,22.33,4,9945
29060,Air_India,AI-678,Delhi,Morning,one,Night,Hyderabad,Economy,12.58,4,9840
29061,Air_India,AI-805,Delhi,Evening,one,Night,Hyderabad,Economy,25.58,4,9840
29062,Air_India,AI-624,Delhi,Evening,one,Night,Hyderabad,Economy,26.58,4,9840
29063,Air_India,AI-441,Delhi,Evening,one,Night,Hyderabad,Economy,27.75,4,9840
29064,Air_India,AI-483,Delhi,Evening,one,Evening,Hyderabad,Economy,25.08,4,9905
29065,Indigo,6E-2843,Delhi,Afternoon,one,Night,Hyderabad,Economy,5.58,4,10050
29066,Indigo,6E-397,Delhi,Afternoon,one,Night,Hyderabad,Economy,8.75,4,10050
29067,Vistara,UK-637,Delhi,Evening,one,Evening,Hyderabad,Economy,24.33,4,10470
29068,Indigo,6E-358,Delhi,Morning,one,Evening,Hyderabad,Economy,7.75,4,10155
29069,Indigo,6E-2938,Delhi,Morning,one,Evening,Hyderabad,Economy,8.33,4,10155
29070,Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Economy,12.08,4,10575
29071,Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,23.0,4,10575
29072,Air_India,AI-473,Delhi,Evening,one,Afternoon,Hyderabad,Economy,17.75,4,10680
29073,Air_India,AI-877,Delhi,Morning,one,Afternoon,Hyderabad,Economy,25.42,4,10680
29074,Vistara,UK-809,Delhi,Evening,one,Morning,Hyderabad,Economy,13.25,4,11310
29075,Vistara,UK-813,Delhi,Evening,one,Morning,Hyderabad,Economy,15.5,4,11310
29076,Vistara,UK-817,Delhi,Evening,one,Morning,Hyderabad,Economy,17.0,4,11310
29077,Vistara,UK-819,Delhi,Afternoon,one,Morning,Hyderabad,Economy,18.83,4,11310
29078,Vistara,UK-801,Delhi,Morning,one,Morning,Hyderabad,Economy,24.0,4,11310
29079,Vistara,UK-815,Delhi,Morning,one,Morning,Hyderabad,Economy,25.0,4,11310
29080,Vistara,UK-809,Delhi,Evening,one,Night,Hyderabad,Economy,25.08,4,11310
29081,Vistara,UK-813,Delhi,Evening,one,Night,Hyderabad,Economy,27.33,4,11310
29082,Air_India,AI-502,Delhi,Afternoon,one,Night,Hyderabad,Economy,6.75,4,11310
29083,Air_India,AI-506,Delhi,Morning,one,Evening,Hyderabad,Economy,9.25,4,11310
29084,Air_India,AI-506,Delhi,Morning,one,Night,Hyderabad,Economy,10.5,4,11310
29085,Air_India,AI-504,Delhi,Night,one,Early_Morning,Hyderabad,Economy,10.58,4,11310
29086,Air_India,AI-803,Delhi,Early_Morning,one,Evening,Hyderabad,Economy,12.83,4,11310
29087,Air_India,AI-540,Delhi,Night,one,Morning,Hyderabad,Economy,13.25,4,11310
29088,Air_India,AI-803,Delhi,Early_Morning,one,Night,Hyderabad,Economy,14.08,4,11310
29089,Air_India,AI-807,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,14.5,4,11310
29090,Air_India,AI-537,Delhi,Evening,one,Morning,Hyderabad,Economy,17.67,4,11310
29091,Air_India,AI-502,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,18.33,4,11310
29092,Air_India,AI-506,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,22.08,4,11310
29093,Air_India,AI-429,Delhi,Morning,one,Morning,Hyderabad,Economy,24.08,4,11310
29094,Air_India,AI-803,Delhi,Early_Morning,one,Early_Morning,Hyderabad,Economy,25.67,4,11310
29095,Vistara,UK-637,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,14.67,4,12044
29096,Vistara,UK-706,Delhi,Afternoon,two_or_more,Early_Morning,Hyderabad,Economy,18.17,4,12044
29097,GO_FIRST,G8-286,Delhi,Morning,one,Night,Hyderabad,Economy,12.5,4,11889
29098,Air_India,AI-453,Delhi,Early_Morning,two_or_more,Night,Hyderabad,Economy,16.67,4,12071
29099,Indigo,6E-2938,Delhi,Morning,one,Afternoon,Hyderabad,Economy,4.67,4,12150
29100,GO_FIRST,G8-103,Delhi,Evening,one,Morning,Hyderabad,Economy,15.25,4,12571
29101,Vistara,UK-673,Delhi,Afternoon,two_or_more,Night,Hyderabad,Economy,7.58,4,15126
29102,Air_India,AI-401,Delhi,Early_Morning,one,Night,Hyderabad,Economy,14.42,4,14880
29103,Indigo,6E-2479,Delhi,Morning,one,Evening,Hyderabad,Economy,7.0,4,16140
29104,Air_India,AI-767,Delhi,Afternoon,one,Night,Hyderabad,Economy,9.08,4,18975
29105,SpiceJet,SG-8941,Delhi,Afternoon,one,Night,Hyderabad,Economy,5.92,4,19527
29106,Vistara,UK-705,Delhi,Early_Morning,two_or_more,Night,Hyderabad,Economy,13.42,4,22335
29107,Vistara,UK-707,Delhi,Evening,two_or_more,Early_Morning,Hyderabad,Economy,14.33,4,22638
29108,Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Economy,16.42,4,23385
29109,Air_India,AI-885,Delhi,Morning,one,Night,Hyderabad,Economy,10.17,4,23753
29110,SpiceJet,SG-6027,Delhi,Evening,zero,Night,Hyderabad,Economy,2.17,5,5955
29111,SpiceJet,SG-958,Delhi,Evening,zero,Night,Hyderabad,Economy,2.17,5,5955
29112,Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.17,5,5955
29113,Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Economy,2.17,5,5955
29114,Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,Economy,2.33,5,5955
29115,Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Economy,2.25,5,6060
29116,GO_FIRST,G8-422,Delhi,Night,zero,Night,Hyderabad,Economy,2.25,5,5954
29117,Indigo,6E-2331,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.25,5,5955
29118,Indigo,6E-552,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.25,5,5955
29119,Indigo,6E-967,Delhi,Evening,zero,Evening,Hyderabad,Economy,2.25,5,5955
29120,Indigo,6E-6205,Delhi,Afternoon,zero,Afternoon,Hyderabad,Economy,2.33,5,5955
29121,Air_India,AI-544,Delhi,Evening,zero,Evening,Hyderabad,Economy,2.08,5,5955
29122,Air_India,AI-542,Delhi,Morning,zero,Morning,Hyderabad,Economy,2.17,5,5955
29123,Air_India,AI-839,Delhi,Night,zero,Night,Hyderabad,Economy,2.17,5,5955
29124,Air_India,AI-560,Delhi,Morning,zero,Morning,Hyderabad,Economy,2.33,5,5955
29125,AirAsia,I5-1529,Delhi,Morning,one,Afternoon,Hyderabad,Economy,6.0,5,5953
29126,AirAsia,I5-740,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,7.58,5,5953
29127,AirAsia,I5-1529,Delhi,Morning,one,Evening,Hyderabad,Economy,8.17,5,5953
29128,AirAsia,I5-783,Delhi,Early_Morning,two_or_more,Afternoon,Hyderabad,Economy,8.42,5,5953
29129,AirAsia,I5-740,Delhi,Early_Morning,one,Evening,Hyderabad,Economy,9.75,5,5953
29130,AirAsia,I5-787,Delhi,Early_Morning,two_or_more,Afternoon,Hyderabad,Economy,9.83,5,5953
29131,AirAsia,I5-721,Delhi,Night,one,Morning,Hyderabad,Economy,12.0,5,5953
29132,AirAsia,I5-779,Delhi,Early_Morning,one,Evening,Hyderabad,Economy,13.67,5,5953
29133,GO_FIRST,G8-286,Delhi,Morning,one,Night,Hyderabad,Economy,12.5,5,5954
29134,GO_FIRST,G8-103,Delhi,Evening,one,Morning,Hyderabad,Economy,15.25,5,5954
29135,Indigo,6E-2247,Delhi,Morning,zero,Afternoon,Hyderabad,Economy,2.08,5,6165
29136,Indigo,6E-2005,Delhi,Morning,zero,Morning,Hyderabad,Economy,2.25,5,6165
29137,SpiceJet,SG-8941,Delhi,Afternoon,one,Night,Hyderabad,Economy,5.92,5,6270
29138,Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Economy,2.25,5,6690
29139,Indigo,6E-2147,Delhi,Night,zero,Night,Hyderabad,Economy,2.25,5,6375
29140,Indigo,6E-2102,Delhi,Early_Morning,one,Evening,Hyderabad,Economy,10.25,5,8896
29141,Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,4.75,5,9840
29142,Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Economy,5.42,5,9840
29143,Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,6.5,5,9840
29144,Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Economy,6.58,5,9840
29145,Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Economy,8.08,5,9840
29146,Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Economy,9.25,5,9840
29147,Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,Economy,10.0,5,9840
29148,Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Economy,10.58,5,9840
29149,Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Economy,11.17,5,9840
29150,Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Economy,11.42,5,9840
29151,Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,12.0,5,9840
29152,Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Economy,12.08,5,9840
29153,Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,12.83,5,9840
29154,Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Economy,13.42,5,9840
29155,Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,14.08,5,9840
29156,Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Economy,14.42,5,9840
29157,Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,15.08,5,9840
29158,Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Economy,15.17,5,9840
29159,Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Economy,15.58,5,9840
29160,Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,16.33,5,9840
29161,Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Economy,16.42,5,9840
29162,Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Economy,17.25,5,9840
29163,Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,17.5,5,9840
29164,Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Economy,18.5,5,9840
29165,Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,19.0,5,9840
29166,Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Economy,19.5,5,9840
29167,Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,20.17,5,9840
29168,Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,21.5,5,9840
29169,Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,22.33,5,9840
29170,Indigo,6E-6187,Delhi,Afternoon,one,Night,Hyderabad,Economy,8.08,5,9893
29171,Air_India,AI-469,Delhi,Early_Morning,one,Evening,Hyderabad,Economy,11.67,5,9590
29172,AirAsia,I5-775,Delhi,Afternoon,one,Evening,Hyderabad,Economy,6.67,5,9840
29173,AirAsia,I5-775,Delhi,Afternoon,one,Night,Hyderabad,Economy,9.08,5,9840
29174,Air_India,AI-678,Delhi,Morning,one,Night,Hyderabad,Economy,12.58,5,9840
29175,Air_India,AI-665,Delhi,Early_Morning,one,Night,Hyderabad,Economy,13.58,5,9840
29176,Air_India,AI-887,Delhi,Early_Morning,one,Night,Hyderabad,Economy,14.58,5,9840
29177,Air_India,AI-805,Delhi,Evening,one,Night,Hyderabad,Economy,25.58,5,9840
29178,Air_India,AI-624,Delhi,Evening,one,Night,Hyderabad,Economy,26.58,5,9840
29179,Air_India,AI-441,Delhi,Evening,one,Night,Hyderabad,Economy,27.75,5,9840
29180,Indigo,6E-2843,Delhi,Afternoon,one,Night,Hyderabad,Economy,5.58,5,10050
29181,Vistara,UK-637,Delhi,Evening,one,Evening,Hyderabad,Economy,24.33,5,10470
29182,Air_India,AI-467,Delhi,Evening,one,Night,Hyderabad,Economy,26.5,5,10828
29183,Air_India,AI-467,Delhi,Evening,one,Night,Hyderabad,Economy,27.08,5,10828
29184,Indigo,6E-397,Delhi,Afternoon,one,Night,Hyderabad,Economy,8.75,5,10890
29185,Vistara,UK-817,Delhi,Evening,one,Night,Hyderabad,Economy,4.83,5,11310
29186,Vistara,UK-819,Delhi,Afternoon,one,Night,Hyderabad,Economy,6.67,5,11310
29187,Vistara,UK-801,Delhi,Morning,one,Night,Hyderabad,Economy,11.83,5,11310
29188,Vistara,UK-807,Delhi,Night,one,Morning,Hyderabad,Economy,12.42,5,11310
29189,Vistara,UK-815,Delhi,Morning,one,Night,Hyderabad,Economy,12.83,5,11310
29190,Vistara,UK-809,Delhi,Evening,one,Morning,Hyderabad,Economy,13.25,5,11310
29191,Vistara,UK-811,Delhi,Early_Morning,one,Night,Hyderabad,Economy,15.0,5,11310
29192,Vistara,UK-813,Delhi,Evening,one,Morning,Hyderabad,Economy,15.5,5,11310
29193,Vistara,UK-637,Delhi,Evening,one,Night,Hyderabad,Economy,27.75,5,11508
29194,Vistara,UK-706,Delhi,Afternoon,two_or_more,Night,Hyderabad,Economy,31.25,5,11508
29195,Air_India,AI-504,Delhi,Night,one,Evening,Hyderabad,Economy,21.75,5,11310
29196,Air_India,AI-504,Delhi,Night,one,Night,Hyderabad,Economy,23.0,5,11310
29197,Air_India,AI-807,Delhi,Evening,one,Evening,Hyderabad,Economy,25.67,5,11310
29198,Air_India,AI-807,Delhi,Evening,one,Night,Hyderabad,Economy,26.92,5,11310
29199,Air_India,AI-504,Delhi,Night,one,Evening,Hyderabad,Economy,22.5,5,11678
29200,Air_India,AI-807,Delhi,Evening,one,Evening,Hyderabad,Economy,26.42,5,11678
29201,Indigo,6E-128,Delhi,Early_Morning,two_or_more,Afternoon,Hyderabad,Economy,7.17,5,13032
29202,Air_India,AI-762,Delhi,Night,one,Night,Hyderabad,Economy,25.0,5,13200
29203,Air_India,AI-764,Delhi,Evening,one,Night,Hyderabad,Economy,28.33,5,13200
29204,Vistara,UK-637,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,14.67,5,13874
29205,Vistara,UK-706,Delhi,Afternoon,two_or_more,Early_Morning,Hyderabad,Economy,18.17,5,13874
29206,Vistara,UK-637,Delhi,Evening,one,Afternoon,Hyderabad,Economy,19.08,5,13874
29207,Vistara,UK-706,Delhi,Afternoon,two_or_more,Afternoon,Hyderabad,Economy,22.58,5,13874
29208,Vistara,UK-637,Delhi,Evening,one,Night,Hyderabad,Economy,27.75,5,13874
29209,Vistara,UK-706,Delhi,Afternoon,two_or_more,Night,Hyderabad,Economy,31.25,5,13874
29210,Vistara,UK-637,Delhi,Evening,one,Night,Hyderabad,Economy,27.75,5,14186
29211,AirAsia,I5-798,Delhi,Afternoon,one,Evening,Hyderabad,Economy,6.33,5,14040
29212,AirAsia,I5-798,Delhi,Afternoon,one,Night,Hyderabad,Economy,8.75,5,14040
29213,Air_India,AI-406,Delhi,Morning,two_or_more,Night,Hyderabad,Economy,11.33,5,17256
29214,Air_India,AI-885,Delhi,Morning,one,Night,Hyderabad,Economy,10.17,5,19868
29215,SpiceJet,SG-6027,Delhi,Evening,zero,Night,Hyderabad,Economy,2.17,6,5955
29216,SpiceJet,SG-958,Delhi,Evening,zero,Night,Hyderabad,Economy,2.17,6,5955
29217,Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.17,6,5955
29218,Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Economy,2.25,6,5955
