,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
20323,GO_FIRST,G8-422,Delhi,Evening,one,Early_Morning,Kolkata,Economy,12.33,2,14022
20324,Air_India,AI-439,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,7.83,2,14145
20325,Vistara,UK-933,Delhi,Afternoon,one,Morning,Kolkata,Economy,18.17,2,14565
20326,Vistara,UK-945,Delhi,Morning,one,Morning,Kolkata,Economy,22.0,2,14565
20327,Indigo,6E-6205,Delhi,Afternoon,one,Evening,Kolkata,Economy,6.33,2,14255
20328,Indigo,6E-5336,Delhi,Afternoon,one,Night,Kolkata,Economy,7.92,2,14255
20329,Indigo,6E-5012,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,8.17,2,14255
20330,Indigo,6E-6238,Delhi,Morning,one,Evening,Kolkata,Economy,8.58,2,14303
20331,GO_FIRST,G8-717,Delhi,Evening,one,Morning,Kolkata,Economy,16.0,2,14539
20332,Indigo,6E-2331,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,6.58,2,14618
20333,Indigo,6E-6205,Delhi,Afternoon,one,Night,Kolkata,Economy,9.75,2,15232
20334,Indigo,6E-2247,Delhi,Morning,two_or_more,Evening,Kolkata,Economy,8.25,2,15668
20335,Indigo,6E-2005,Delhi,Morning,one,Evening,Kolkata,Economy,9.58,2,15668
20336,Air_India,AI-409,Delhi,Morning,one,Evening,Kolkata,Economy,7.0,2,17641
20337,Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Economy,25.0,2,18345
20338,Indigo,6E-6238,Delhi,Morning,one,Afternoon,Kolkata,Economy,7.0,2,19868
20339,Vistara,UK-963,Delhi,Morning,one,Evening,Kolkata,Economy,8.08,2,20445
20340,Vistara,UK-995,Delhi,Morning,one,Evening,Kolkata,Economy,6.58,2,20865
20341,Vistara,UK-927,Delhi,Morning,one,Evening,Kolkata,Economy,7.42,2,21180
20342,Air_India,AI-877,Delhi,Morning,one,Afternoon,Kolkata,Economy,27.83,2,23123
20343,Indigo,6E-2031,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,8.08,2,24456
20344,Vistara,UK-985,Delhi,Evening,one,Evening,Kolkata,Economy,21.0,2,25905
20345,Vistara,UK-977,Delhi,Evening,one,Evening,Kolkata,Economy,21.83,2,25905
20346,Vistara,UK-955,Delhi,Evening,one,Evening,Kolkata,Economy,23.08,2,25905
20347,Vistara,UK-953,Delhi,Night,one,Evening,Kolkata,Economy,20.17,2,26010
20348,Air_India,AI-485,Delhi,Early_Morning,one,Morning,Kolkata,Economy,29.17,2,26263
20349,Vistara,UK-951,Delhi,Afternoon,one,Evening,Kolkata,Economy,26.5,2,26640
20350,Vistara,UK-933,Delhi,Afternoon,one,Evening,Kolkata,Economy,25.33,2,27480
20351,SpiceJet,SG-2976,Delhi,Evening,one,Evening,Kolkata,Economy,24.58,2,27769
20352,GO_FIRST,G8-101,Delhi,Early_Morning,zero,Early_Morning,Kolkata,Economy,2.17,3,5954
20353,GO_FIRST,G8-103,Delhi,Evening,zero,Night,Kolkata,Economy,2.33,3,5954
20354,Indigo,6E-2841,Delhi,Night,zero,Late_Night,Kolkata,Economy,2.08,3,5955
20355,Indigo,6E-755,Delhi,Afternoon,zero,Evening,Kolkata,Economy,2.17,3,5955
20356,Indigo,6E-387,Delhi,Night,zero,Late_Night,Kolkata,Economy,2.17,3,5955
20357,Air_India,AI-401,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.17,3,5955
20358,AirAsia,I5-1529,Delhi,Morning,two_or_more,Evening,Kolkata,Economy,9.67,3,5953
20359,AirAsia,I5-740,Delhi,Early_Morning,two_or_more,Evening,Kolkata,Economy,11.25,3,5953
20360,AirAsia,I5-1529,Delhi,Morning,two_or_more,Night,Kolkata,Economy,11.5,3,5953
20361,AirAsia,I5-740,Delhi,Early_Morning,two_or_more,Night,Kolkata,Economy,13.08,3,5953
20362,SpiceJet,SG-480,Delhi,Evening,one,Night,Kolkata,Economy,4.25,3,5954
20363,GO_FIRST,G8-153,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.67,3,5954
20364,GO_FIRST,G8-275,Delhi,Evening,one,Early_Morning,Kolkata,Economy,11.67,3,5954
20365,GO_FIRST,G8-346,Delhi,Evening,one,Early_Morning,Kolkata,Economy,11.83,3,5954
20366,GO_FIRST,G8-323,Delhi,Evening,one,Early_Morning,Kolkata,Economy,12.67,3,5954
20367,GO_FIRST,G8-338,Delhi,Morning,one,Night,Kolkata,Economy,13.08,3,5954
20368,GO_FIRST,G8-171,Delhi,Evening,one,Early_Morning,Kolkata,Economy,13.25,3,5954
20369,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Kolkata,Economy,14.08,3,5954
20370,GO_FIRST,G8-334,Delhi,Early_Morning,one,Night,Kolkata,Economy,15.58,3,5954
20371,SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.17,3,5954
20372,Indigo,6E-2148,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,8.0,3,5955
20373,AirAsia,I5-548,Delhi,Early_Morning,zero,Early_Morning,Kolkata,Economy,2.42,3,6060
20374,SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.92,3,6060
20375,Indigo,6E-282,Delhi,Morning,zero,Afternoon,Kolkata,Economy,2.17,3,6270
20376,SpiceJet,SG-8253,Delhi,Night,zero,Night,Kolkata,Economy,2.17,3,6270
20377,Air_India,AI-764,Delhi,Evening,zero,Evening,Kolkata,Economy,2.25,3,6375
20378,Indigo,6E-198,Delhi,Early_Morning,one,Morning,Kolkata,Economy,6.08,3,6443
20379,Indigo,6E-761,Delhi,Evening,one,Night,Kolkata,Economy,4.17,3,6932
20380,AirAsia,I5-768,Delhi,Afternoon,two_or_more,Night,Kolkata,Economy,7.75,3,7072
20381,Vistara,UK-737,Delhi,Afternoon,zero,Evening,Kolkata,Economy,2.17,3,7530
20382,AirAsia,I5-550,Delhi,Evening,zero,Evening,Kolkata,Economy,2.67,3,7530
20383,Indigo,6E-397,Delhi,Afternoon,one,Evening,Kolkata,Economy,5.25,3,7908
20384,Indigo,6E-6205,Delhi,Afternoon,one,Evening,Kolkata,Economy,6.33,3,7908
20385,Indigo,6E-2043,Delhi,Afternoon,one,Night,Kolkata,Economy,7.0,3,7908
20386,Indigo,6E-398,Delhi,Afternoon,one,Evening,Kolkata,Economy,4.33,3,8396
20387,Indigo,6E-6187,Delhi,Afternoon,one,Night,Kolkata,Economy,7.75,3,8396
20388,Indigo,6E-2154,Delhi,Morning,one,Afternoon,Kolkata,Economy,5.25,3,8633
20389,Vistara,UK-705,Delhi,Early_Morning,one,Night,Kolkata,Economy,14.25,3,9000
20390,Indigo,6E-2331,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,6.58,3,8885
20391,Indigo,6E-5041,Delhi,Evening,one,Late_Night,Kolkata,Economy,6.83,3,9373
20392,Indigo,6E-5336,Delhi,Afternoon,one,Night,Kolkata,Economy,7.92,3,9373
20393,Air_India,AI-415,Delhi,Evening,one,Evening,Kolkata,Economy,24.83,3,10081
20394,Indigo,6E-2615,Delhi,Morning,one,Evening,Kolkata,Economy,5.5,3,10349
20395,Vistara,UK-641,Delhi,Afternoon,one,Night,Kolkata,Economy,7.08,3,10733
20396,Air_India,AI-9991,Delhi,Morning,one,Night,Kolkata,Economy,8.58,3,10535
20397,GO_FIRST,G8-717,Delhi,Evening,one,Morning,Kolkata,Economy,16.0,3,11128
20398,SpiceJet,SG-2976,Delhi,Evening,one,Night,Kolkata,Economy,26.08,3,11389
20399,GO_FIRST,G8-237,Delhi,Afternoon,one,Evening,Kolkata,Economy,5.08,3,11466
20400,SpiceJet,SG-8263,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,3,11624
20401,Indigo,6E-5012,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,8.17,3,11814
20402,Air_India,AI-839,Delhi,Night,one,Morning,Kolkata,Economy,10.67,3,12045
20403,Air_India,AI-544,Delhi,Evening,one,Morning,Kolkata,Economy,14.83,3,12045
20404,Air_India,AI-542,Delhi,Morning,one,Morning,Kolkata,Economy,22.33,3,12045
20405,Air_India,AI-560,Delhi,Morning,one,Morning,Kolkata,Economy,23.92,3,12045
20406,AirAsia,I5-747,Delhi,Evening,one,Morning,Kolkata,Economy,14.0,3,12046
20407,Air_India,AI-504,Delhi,Night,one,Early_Morning,Kolkata,Economy,8.0,3,12150
20408,Air_India,AI-504,Delhi,Night,one,Evening,Kolkata,Economy,20.33,3,12150
20409,Air_India,AI-891,Delhi,Evening,one,Afternoon,Kolkata,Economy,20.75,3,12150
20410,Air_India,AI-803,Delhi,Early_Morning,one,Early_Morning,Kolkata,Economy,23.08,3,12150
20411,Air_India,AI-891,Delhi,Evening,one,Evening,Kolkata,Economy,25.75,3,12150
20412,Air_India,AI-891,Delhi,Evening,one,Evening,Kolkata,Economy,27.17,3,12150
20413,Air_India,AI-473,Delhi,Evening,one,Night,Kolkata,Economy,25.83,3,12255
20414,SpiceJet,SG-8903,Delhi,Morning,one,Evening,Kolkata,Economy,8.0,3,12360
20415,Indigo,6E-2001,Delhi,Afternoon,one,Night,Kolkata,Economy,5.33,3,12413
20416,Air_India,AI-540,Delhi,Night,one,Morning,Kolkata,Economy,12.92,3,12465
20417,Air_India,AI-537,Delhi,Evening,one,Morning,Kolkata,Economy,17.33,3,12465
20418,Air_India,AI-439,Delhi,Early_Morning,one,Morning,Kolkata,Economy,27.5,3,12465
20419,Indigo,6E-6187,Delhi,Afternoon,one,Evening,Kolkata,Economy,5.17,3,12791
20420,Indigo,6E-2046,Delhi,Evening,one,Late_Night,Kolkata,Economy,6.83,3,12791
20421,Indigo,6E-6238,Delhi,Morning,one,Afternoon,Kolkata,Economy,7.0,3,12791
20422,Indigo,6E-2247,Delhi,Morning,one,Evening,Kolkata,Economy,8.25,3,12791
20423,Air_India,AI-624,Delhi,Evening,one,Night,Kolkata,Economy,28.67,3,12990
20424,Air_India,AI-441,Delhi,Evening,one,Night,Kolkata,Economy,29.83,3,12990
20425,Vistara,UK-985,Delhi,Evening,one,Evening,Kolkata,Economy,24.08,3,13410
20426,Vistara,UK-977,Delhi,Evening,one,Evening,Kolkata,Economy,24.92,3,13410
20427,Air_India,AI-624,Delhi,Evening,one,Morning,Kolkata,Economy,13.83,3,13410
20428,Air_India,AI-441,Delhi,Evening,one,Morning,Kolkata,Economy,15.0,3,13410
20429,Air_India,AI-665,Delhi,Early_Morning,one,Night,Kolkata,Economy,15.67,3,13410
20430,Air_India,AI-887,Delhi,Early_Morning,one,Night,Kolkata,Economy,16.67,3,13410
20431,AirAsia,I5-784,Delhi,Evening,one,Morning,Kolkata,Economy,16.92,3,13410
20432,Air_India,AI-665,Delhi,Early_Morning,one,Morning,Kolkata,Economy,24.83,3,13410
20433,Air_India,AI-887,Delhi,Early_Morning,one,Morning,Kolkata,Economy,25.83,3,13410
20434,GO_FIRST,G8-336,Delhi,Afternoon,one,Night,Kolkata,Economy,9.25,3,13430
20435,GO_FIRST,G8-2513,Delhi,Evening,one,Early_Morning,Kolkata,Economy,15.0,3,13462
20436,Vistara,UK-927,Delhi,Morning,one,Morning,Kolkata,Economy,24.17,3,13830
20437,Vistara,UK-963,Delhi,Morning,one,Morning,Kolkata,Economy,24.83,3,13830
20438,Vistara,UK-995,Delhi,Morning,one,Morning,Kolkata,Economy,23.33,3,13935
20439,Air_India,AI-479,Delhi,Night,two_or_more,Night,Kolkata,Economy,26.42,3,13688
20440,Vistara,UK-985,Delhi,Evening,one,Morning,Kolkata,Economy,13.83,3,14250
20441,Vistara,UK-977,Delhi,Evening,one,Morning,Kolkata,Economy,14.67,3,14250
20442,Vistara,UK-985,Delhi,Evening,one,Evening,Kolkata,Economy,21.0,3,14250
20443,Vistara,UK-977,Delhi,Evening,one,Evening,Kolkata,Economy,21.83,3,14250
20444,GO_FIRST,G8-392,Delhi,Afternoon,one,Night,Kolkata,Economy,8.58,3,14008
20445,GO_FIRST,G8-330,Delhi,Night,one,Early_Morning,Kolkata,Economy,10.5,3,14008
20446,GO_FIRST,G8-392,Delhi,Afternoon,one,Early_Morning,Kolkata,Economy,16.5,3,14008
20447,Air_India,AI-868,Delhi,Evening,one,Night,Kolkata,Economy,5.67,3,14250
20448,Air_India,AI-868,Delhi,Evening,one,Morning,Kolkata,Economy,14.83,3,14250
20449,Indigo,6E-6171,Delhi,Evening,one,Night,Kolkata,Economy,4.25,3,14255
20450,Indigo,6E-7403,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,5.75,3,14255
20451,Vistara,UK-945,Delhi,Morning,one,Morning,Kolkata,Economy,22.0,3,14880
20452,Vistara,UK-945,Delhi,Morning,one,Evening,Kolkata,Economy,29.17,3,14880
20453,Indigo,6E-5031,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,6.25,3,15038
20454,Indigo,6E-926,Delhi,Evening,one,Night,Kolkata,Economy,5.42,3,15232
20455,Indigo,6E-889,Delhi,Afternoon,one,Night,Kolkata,Economy,8.08,3,15510
20456,Indigo,6E-2367,Delhi,Evening,one,Night,Kolkata,Economy,6.17,3,15563
20457,Vistara,UK-933,Delhi,Afternoon,one,Evening,Kolkata,Economy,28.42,3,16560
20458,GO_FIRST,G8-422,Delhi,Evening,one,Early_Morning,Kolkata,Economy,12.33,3,16491
20459,Air_India,AI-473,Delhi,Evening,one,Afternoon,Kolkata,Economy,17.83,3,16665
20460,Vistara,UK-871,Delhi,Night,two_or_more,Evening,Kolkata,Economy,23.33,3,17388
20461,Vistara,UK-879,Delhi,Evening,two_or_more,Evening,Kolkata,Economy,26.25,3,17388
20462,Vistara,UK-933,Delhi,Afternoon,one,Morning,Kolkata,Economy,18.17,3,17400
20463,Vistara,UK-933,Delhi,Afternoon,one,Evening,Kolkata,Economy,25.33,3,17400
20464,Vistara,UK-815,Delhi,Morning,two_or_more,Evening,Kolkata,Economy,35.83,3,17462
20465,Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Economy,23.75,3,17610
20466,Air_India,AI-879,Delhi,Morning,one,Evening,Kolkata,Economy,5.42,3,17653
20467,Vistara,UK-801,Delhi,Morning,two_or_more,Evening,Kolkata,Economy,34.83,3,18927
20468,SpiceJet,SG-8152,Delhi,Morning,one,Night,Kolkata,Economy,11.25,3,18959
20469,Vistara,UK-899,Delhi,Afternoon,two_or_more,Evening,Kolkata,Economy,29.17,3,19383
20470,SpiceJet,SG-8152,Delhi,Morning,one,Morning,Kolkata,Economy,23.67,3,19275
20471,Indigo,6E-6195,Delhi,Afternoon,one,Night,Kolkata,Economy,5.42,3,19385
20472,Air_India,AI-807,Delhi,Evening,one,Early_Morning,Kolkata,Economy,11.92,3,19605
20473,Air_India,AI-502,Delhi,Afternoon,one,Early_Morning,Kolkata,Economy,15.75,3,19605
20474,Air_India,AI-807,Delhi,Evening,one,Evening,Kolkata,Economy,24.25,3,19605
20475,Vistara,UK-951,Delhi,Afternoon,one,Morning,Kolkata,Economy,19.33,3,20655
20476,Vistara,UK-951,Delhi,Afternoon,one,Evening,Kolkata,Economy,26.5,3,20655
20477,Vistara,UK-637,Delhi,Evening,two_or_more,Morning,Kolkata,Economy,16.5,3,22440
20478,Vistara,UK-953,Delhi,Night,one,Evening,Kolkata,Economy,23.25,3,22755
20479,Vistara,UK-955,Delhi,Evening,one,Evening,Kolkata,Economy,26.17,3,22755
20480,Air_India,AI-506,Delhi,Morning,one,Early_Morning,Kolkata,Economy,19.5,3,22755
20481,Indigo,6E-2031,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,8.08,3,23175
20482,Vistara,UK-953,Delhi,Night,one,Morning,Kolkata,Economy,13.0,3,23595
20483,Vistara,UK-955,Delhi,Evening,one,Morning,Kolkata,Economy,15.92,3,23595
20484,Vistara,UK-953,Delhi,Night,one,Evening,Kolkata,Economy,20.17,3,23595
20485,Vistara,UK-955,Delhi,Evening,one,Evening,Kolkata,Economy,23.08,3,23595
20486,Air_India,AI-485,Delhi,Early_Morning,one,Morning,Kolkata,Economy,29.17,3,24163
20487,Indigo,6E-2329,Delhi,Morning,one,Evening,Kolkata,Economy,6.58,3,24566
20488,Vistara,UK-927,Delhi,Morning,one,Evening,Kolkata,Economy,7.33,3,25905
20489,Vistara,UK-963,Delhi,Morning,one,Evening,Kolkata,Economy,8.0,3,25905
20490,Vistara,UK-995,Delhi,Morning,one,Evening,Kolkata,Economy,6.5,3,26010
20491,Air_India,AI-877,Delhi,Morning,one,Afternoon,Kolkata,Economy,25.5,3,26430
20492,Indigo,6E-2089,Delhi,Morning,one,Evening,Kolkata,Economy,7.75,3,27533
20493,SpiceJet,SG-8253,Delhi,Night,zero,Night,Kolkata,Economy,2.17,4,5954
20494,Vistara,UK-737,Delhi,Afternoon,zero,Evening,Kolkata,Economy,2.17,4,5955
20495,GO_FIRST,G8-103,Delhi,Evening,zero,Night,Kolkata,Economy,2.33,4,5954
20496,Indigo,6E-755,Delhi,Afternoon,zero,Evening,Kolkata,Economy,2.17,4,5955
20497,Indigo,6E-6271,Delhi,Night,zero,Night,Kolkata,Economy,2.17,4,5955
20498,Indigo,6E-353,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.25,4,5955
20499,Indigo,6E-483,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.25,4,5955
20500,Indigo,6E-912,Delhi,Evening,zero,Evening,Kolkata,Economy,2.25,4,5955
20501,Indigo,6E-2057,Delhi,Evening,zero,Night,Kolkata,Economy,2.33,4,5955
20502,Air_India,AI-762,Delhi,Night,zero,Night,Kolkata,Economy,2.08,4,5955
20503,Air_India,AI-764,Delhi,Evening,zero,Evening,Kolkata,Economy,2.25,4,5955
20504,AirAsia,I5-711,Delhi,Early_Morning,one,Morning,Kolkata,Economy,5.67,4,5953
20505,AirAsia,I5-784,Delhi,Evening,one,Late_Night,Kolkata,Economy,9.5,4,5953
20506,AirAsia,I5-1529,Delhi,Morning,one,Evening,Kolkata,Economy,10.17,4,5953
20507,AirAsia,I5-1529,Delhi,Morning,one,Night,Kolkata,Economy,11.5,4,5953
20508,AirAsia,I5-740,Delhi,Early_Morning,one,Evening,Kolkata,Economy,11.75,4,5953
20509,AirAsia,I5-740,Delhi,Early_Morning,one,Night,Kolkata,Economy,13.08,4,5953
20510,AirAsia,I5-1529,Delhi,Morning,one,Late_Night,Kolkata,Economy,16.0,4,5953
20511,SpiceJet,SG-480,Delhi,Evening,one,Night,Kolkata,Economy,4.25,4,5954
20512,GO_FIRST,G8-153,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.67,4,5954
20513,GO_FIRST,G8-392,Delhi,Afternoon,one,Night,Kolkata,Economy,8.58,4,5954
20514,GO_FIRST,G8-336,Delhi,Afternoon,one,Night,Kolkata,Economy,9.25,4,5954
20515,GO_FIRST,G8-330,Delhi,Night,one,Early_Morning,Kolkata,Economy,10.5,4,5954
20516,GO_FIRST,G8-275,Delhi,Evening,one,Early_Morning,Kolkata,Economy,11.67,4,5954
20517,GO_FIRST,G8-346,Delhi,Evening,one,Early_Morning,Kolkata,Economy,11.83,4,5954
20518,GO_FIRST,G8-323,Delhi,Evening,one,Early_Morning,Kolkata,Economy,12.67,4,5954
20519,GO_FIRST,G8-338,Delhi,Morning,one,Night,Kolkata,Economy,13.08,4,5954
20520,GO_FIRST,G8-171,Delhi,Evening,one,Early_Morning,Kolkata,Economy,13.25,4,5954
20521,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Kolkata,Economy,14.08,4,5954
20522,GO_FIRST,G8-2513,Delhi,Evening,one,Early_Morning,Kolkata,Economy,15.0,4,5954
20523,GO_FIRST,G8-334,Delhi,Early_Morning,one,Night,Kolkata,Economy,15.58,4,5954
20524,GO_FIRST,G8-113,Delhi,Early_Morning,one,Night,Kolkata,Economy,16.25,4,5954
20525,GO_FIRST,G8-392,Delhi,Afternoon,one,Early_Morning,Kolkata,Economy,16.5,4,5954
20526,SpiceJet,SG-2976,Delhi,Evening,one,Evening,Kolkata,Economy,24.58,4,5954
20527,SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.25,4,5954
20528,Indigo,6E-397,Delhi,Afternoon,one,Evening,Kolkata,Economy,5.25,4,5955
20529,Indigo,6E-6195,Delhi,Afternoon,one,Night,Kolkata,Economy,5.42,4,5955
20530,Indigo,6E-181,Delhi,Early_Morning,one,Morning,Kolkata,Economy,5.67,4,5955
20531,AirAsia,I5-550,Delhi,Evening,zero,Evening,Kolkata,Economy,2.67,4,6060
20532,SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.92,4,6060
20533,SpiceJet,SG-8263,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,4,6270
20534,Indigo,6E-2106,Delhi,Late_Night,zero,Early_Morning,Kolkata,Economy,2.17,4,6270
20535,Indigo,6E-398,Delhi,Afternoon,one,Evening,Kolkata,Economy,4.33,4,6443
20536,Indigo,6E-2001,Delhi,Afternoon,one,Night,Kolkata,Economy,5.33,4,6443
20537,Indigo,6E-2513,Delhi,Morning,zero,Morning,Kolkata,Economy,2.17,4,6585
20538,Indigo,6E-282,Delhi,Morning,zero,Afternoon,Kolkata,Economy,2.17,4,6900
20539,Indigo,6E-2485,Delhi,Afternoon,one,Evening,Kolkata,Economy,7.25,4,6932
20540,Indigo,6E-6202,Delhi,Morning,one,Evening,Kolkata,Economy,8.0,4,6932
20541,Indigo,6E-6238,Delhi,Morning,one,Evening,Kolkata,Economy,8.58,4,6932
20542,Indigo,6E-218,Delhi,Morning,one,Evening,Kolkata,Economy,9.17,4,6932
20543,Air_India,AI-401,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.17,4,7215
20544,Indigo,6E-2181,Delhi,Morning,one,Afternoon,Kolkata,Economy,5.5,4,7420
20545,Indigo,6E-889,Delhi,Afternoon,one,Night,Kolkata,Economy,8.08,4,7420
20546,Indigo,6E-6205,Delhi,Afternoon,one,Evening,Kolkata,Economy,6.33,4,7908
20547,Indigo,6E-2331,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,6.58,4,7908
20548,Indigo,6E-2247,Delhi,Morning,one,Evening,Kolkata,Economy,8.25,4,7908
20549,Indigo,6E-2615,Delhi,Morning,one,Evening,Kolkata,Economy,5.5,4,8396
20550,Indigo,6E-6278,Delhi,Morning,one,Afternoon,Kolkata,Economy,6.83,4,8396
20551,Vistara,UK-705,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,4,8790
20552,Indigo,6E-5031,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,6.25,4,8885
20553,Indigo,6E-2032,Delhi,Evening,one,Late_Night,Kolkata,Economy,7.17,4,9683
20554,Vistara,UK-747,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,4,10470
20555,Indigo,6E-5001,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,8.33,4,10349
20556,Indigo,6E-2769,Delhi,Morning,one,Evening,Kolkata,Economy,9.0,4,10349
20557,Air_India,AI-483,Delhi,Evening,one,Night,Kolkata,Economy,27.58,4,10483
20558,Air_India,AI-895,Delhi,Morning,one,Evening,Kolkata,Economy,7.5,4,10618
20559,Indigo,6E-2089,Delhi,Morning,one,Evening,Kolkata,Economy,7.75,4,10838
20560,GO_FIRST,G8-717,Delhi,Evening,one,Morning,Kolkata,Economy,16.0,4,11128
20561,Air_India,AI-767,Delhi,Afternoon,zero,Afternoon,Kolkata,Economy,2.33,4,11310
20562,Indigo,6E-2329,Delhi,Morning,one,Evening,Kolkata,Economy,6.58,4,11326
20563,Air_India,AI-415,Delhi,Evening,one,Afternoon,Kolkata,Economy,19.42,4,11446
20564,Indigo,6E-6187,Delhi,Afternoon,one,Night,Kolkata,Economy,7.75,4,11678
20565,Air_India,AI-839,Delhi,Night,one,Morning,Kolkata,Economy,10.67,4,12045
20566,Air_India,AI-544,Delhi,Evening,one,Morning,Kolkata,Economy,14.83,4,12045
20567,Air_India,AI-542,Delhi,Morning,one,Morning,Kolkata,Economy,22.33,4,12045
20568,Air_India,AI-560,Delhi,Morning,one,Morning,Kolkata,Economy,23.92,4,12045
20569,Air_India,AI-889,Delhi,Morning,one,Evening,Kolkata,Economy,8.58,4,12150
20570,Air_India,AI-889,Delhi,Morning,one,Evening,Kolkata,Economy,10.0,4,12150
20571,Air_India,AI-803,Delhi,Early_Morning,one,Evening,Kolkata,Economy,11.42,4,12150
20572,Air_India,AI-540,Delhi,Night,one,Afternoon,Kolkata,Economy,17.25,4,12150
20573,Air_India,AI-891,Delhi,Evening,one,Afternoon,Kolkata,Economy,20.75,4,12150
20574,Air_India,AI-537,Delhi,Evening,one,Afternoon,Kolkata,Economy,21.67,4,12150
20575,Air_India,AI-891,Delhi,Evening,one,Evening,Kolkata,Economy,25.75,4,12150
20576,Air_India,AI-891,Delhi,Evening,one,Evening,Kolkata,Economy,27.42,4,12150
20577,Air_India,AI-889,Delhi,Morning,one,Afternoon,Kolkata,Economy,27.58,4,12150
20578,Air_India,AI-429,Delhi,Morning,one,Afternoon,Kolkata,Economy,28.08,4,12150
20579,Air_India,AI-877,Delhi,Morning,one,Night,Kolkata,Economy,9.5,4,12255
20580,Indigo,6E-6171,Delhi,Evening,one,Night,Kolkata,Economy,4.25,4,12302
20581,Vistara,UK-707,Delhi,Evening,zero,Evening,Kolkata,Economy,2.08,4,12780
20582,Vistara,UK-951,Delhi,Afternoon,one,Evening,Kolkata,Economy,5.58,4,12990
20583,Vistara,UK-945,Delhi,Morning,one,Evening,Kolkata,Economy,8.25,4,12990
20584,Vistara,UK-995,Delhi,Morning,one,Evening,Kolkata,Economy,9.58,4,12990
20585,Vistara,UK-927,Delhi,Morning,one,Evening,Kolkata,Economy,10.42,4,13095
20586,Air_India,AI-868,Delhi,Evening,one,Night,Kolkata,Economy,5.67,4,12990
20587,Air_India,AI-805,Delhi,Evening,one,Morning,Kolkata,Economy,12.83,4,12990
20588,Air_India,AI-624,Delhi,Evening,one,Morning,Kolkata,Economy,13.83,4,12990
20589,Air_India,AI-678,Delhi,Morning,one,Night,Kolkata,Economy,14.67,4,12990
20590,Air_India,AI-868,Delhi,Evening,one,Morning,Kolkata,Economy,14.83,4,12990
20591,Air_India,AI-441,Delhi,Evening,one,Morning,Kolkata,Economy,15.0,4,12990
20592,Air_India,AI-678,Delhi,Morning,one,Morning,Kolkata,Economy,23.83,4,12990
20593,SpiceJet,SG-8152,Delhi,Morning,one,Night,Kolkata,Economy,11.25,4,13079
20594,Air_India,AI-889,Delhi,Morning,one,Afternoon,Kolkata,Economy,28.08,4,13138
20595,Vistara,UK-963,Delhi,Morning,one,Evening,Kolkata,Economy,11.08,4,13725
20596,SpiceJet,SG-8152,Delhi,Morning,one,Morning,Kolkata,Economy,23.67,4,13395
20597,Vistara,UK-995,Delhi,Morning,one,Evening,Kolkata,Economy,6.5,4,13830
20598,Vistara,UK-927,Delhi,Morning,one,Evening,Kolkata,Economy,7.33,4,13935
20599,Air_India,AI-453,Delhi,Early_Morning,two_or_more,Night,Kolkata,Economy,18.75,4,13688
20600,Air_India,AI-453,Delhi,Early_Morning,two_or_more,Morning,Kolkata,Economy,27.92,4,13688
